OBJECTID,TICKET_NUMBER,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,VIOLATION_PROC_DESC,LOCATION,PLATE_STATE,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DESC,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM
81445733,279883402,2023/02/05 05:00:00+00,1450,52,US. SECRET SERVICE UNIFORM DIVISION,USSS,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,1431 G ST NW, ,,0,0,Other,,,50,50,0,0,0,0,0,397157.35,136740.61,38.899,-77.033,301008,2023/03/05 15:02:49+00
81445830,281474502,2023/02/23 05:00:00+00,732,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P302,GOVERNMENT VEHICLE PARKING ONLY,300 13 STREET SW, ,,0,0,Other,,,25,0,0,0,0,0,0,397445.571,135334.587,38.886,-77.029,-21202,2023/03/05 15:02:49+00
81445831,281474524,2023/02/23 05:00:00+00,740,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P269,NO STANDING ANYTIME,300 D STREET SW, ,,0,0,Other,,,50,0,0,0,0,0,0,398548.06,135224.62,38.885,-77.017,156249,2023/03/05 15:02:49+00
81445834,281474981,2023/02/01 05:00:00+00,738,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P302,GOVERNMENT VEHICLE PARKING ONLY,300 13TH ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,397445.571,135334.587,38.886,-77.029,-21202,2023/03/05 15:02:49+00
81445835,281474992,2023/02/01 05:00:00+00,1129,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,1300 D ST SW, ,,0,0,Other,,,50,0,0,0,0,0,0,397400.22,135213.31,38.885,-77.03,315728,2023/03/05 15:02:49+00
81445836,281475003,2023/02/03 05:00:00+00,1022,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P302,GOVERNMENT VEHICLE PARKING ONLY,300 13TH ST SW, ,,0,0,Other,,,25,25,0,0,0,0,0,397445.571,135334.587,38.886,-77.029,-21202,2023/03/05 15:02:49+00
81445845,282231353,2023/02/20 05:00:00+00,957,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P059,PARK IN A FIRE LANE,3003 VAN NESS ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,394690.39,141760.81,38.944,-77.061,220630,2023/03/05 15:02:49+00
81445846,282231364,2023/02/20 05:00:00+00,1005,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P059,PARK IN A FIRE LANE,3003 VAN NESS ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,394690.39,141760.81,38.944,-77.061,220630,2023/03/05 15:02:49+00
81445847,282231375,2023/02/20 05:00:00+00,1008,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P059,PARK IN A FIRE LANE,3003 VAN NESS ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,394690.39,141760.81,38.944,-77.061,220630,2023/03/05 15:02:49+00
81445848,282231386,2023/02/20 05:00:00+00,1016,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P315,ILLEGIBLE TAGS.,3003 VAN NESS ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,394690.39,141760.81,38.944,-77.061,220630,2023/03/05 15:02:49+00
81445859,283596924,2023/02/01 05:00:00+00,315,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P269,NO STANDING ANYTIME,2517 BENNING RD NE, ,,0,0,Other,,,50,0,0,0,0,0,0,402538.08,136642.98,38.898,-76.971,46484,2023/03/05 15:02:49+00
81445863,287085396,2023/02/08 05:00:00+00,1739,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,3215 P ST NW, ,,0,0,Other,,,250,250,0,0,0,0,0,394447.42,137951.1,38.909,-77.064,223977,2023/03/05 15:02:49+00
81445864,287085433,2023/02/14 05:00:00+00,2102,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P001,PARK ABREAST OF ANOTHER VEHICLE,2600 CT AVE SOUTHBOUND NW, ,,0,0,Other,,,50,0,0,0,0,0,0,395489.69,139539.56,38.924,-77.052,219095,2023/03/05 15:02:49+00
81445865,287110891,2023/02/15 05:00:00+00,2325,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,1352 27TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,395141.76,137824.98,38.908,-77.056,279115,2023/03/05 15:02:49+00
81445866,287116060,2023/02/11 05:00:00+00,632,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,4455 CONNECTICUT AVE NW, ,,0,0,Other,,,30,0,0,0,0,0,0,394398.32,142110,38.947,-77.065,284922,2023/03/05 15:02:49+00
81445867,287116071,2023/02/11 05:00:00+00,638,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P170,FAILURE TO DISPLAY CURRENT TAGS,4455 CONNECTICUT AVE NW, ,,0,0,Other,,,100,0,0,0,0,0,0,394398.32,142110,38.947,-77.065,284922,2023/03/05 15:02:49+00
81445868,287128424,2023/02/12 05:00:00+00,54,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P269,NO STANDING ANYTIME,1600 L ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,396791.58,137304.105,38.904,-77.037,-11701,2023/03/05 15:02:49+00
81445869,287128435,2023/02/12 05:00:00+00,56,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P269,NO STANDING ANYTIME,1600 L ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,396791.58,137304.105,38.904,-77.037,-11701,2023/03/05 15:02:49+00
81445870,287128446,2023/02/12 05:00:00+00,205,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P269,NO STANDING ANYTIME,1600 L ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,396791.58,137304.105,38.904,-77.037,-11701,2023/03/05 15:02:49+00
81445871,287128450,2023/02/12 05:00:00+00,203,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P001,PARK ABREAST OF ANOTHER VEHICLE,1600 L ST NW, ,,0,0,Other,,,50,50,0,0,0,0,0,396791.58,137304.105,38.904,-77.037,-11701,2023/03/05 15:02:49+00
81445872,287128461,2023/02/12 05:00:00+00,208,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P269,NO STANDING ANYTIME,1600 L ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,396791.58,137304.105,38.904,-77.037,-11701,2023/03/05 15:02:49+00
81445882,287492435,2023/02/16 05:00:00+00,36,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2323 SHERMAN AVE GARAGE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397837.85,139245.25,38.921,-77.025,232313,2023/03/05 15:02:49+00
81445883,287492450,2023/02/14 05:00:00+00,147,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P303,RESERVED RESIDENTIAL SPACE PERSONS W/ DISABILTIES,1345 FLORIDA AVE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397306.94,139173.13,38.92,-77.031,232108,2023/03/05 15:02:49+00
81445884,287492461,2023/02/14 05:00:00+00,217,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2323 SHERMAN AVE INSIDE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397837.85,139245.25,38.921,-77.025,232313,2023/03/05 15:02:49+00
81445885,287492472,2023/02/14 05:00:00+00,221,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2323 SHERMAN AVE INSIDE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397837.85,139245.25,38.921,-77.025,232313,2023/03/05 15:02:49+00
81445886,287492483,2023/02/14 05:00:00+00,2149,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1419 V ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397144.4,138941.82,38.918,-77.033,284027,2023/03/05 15:02:49+00
81445887,287492494,2023/02/14 05:00:00+00,2152,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1419 V ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397144.4,138941.82,38.918,-77.033,284027,2023/03/05 15:02:49+00
81445888,287492505,2023/02/16 05:00:00+00,40,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2323 SHERMAN AVE GARAGE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397837.85,139245.25,38.921,-77.025,232313,2023/03/05 15:02:49+00
81445889,287492516,2023/02/16 05:00:00+00,44,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2323 SHERMAN AVE GARAGE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397837.85,139245.25,38.921,-77.025,232313,2023/03/05 15:02:49+00
81445890,287536992,2023/02/04 05:00:00+00,2306,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,7051 SPRING PL NW, ,,0,0,Other,,,250,0,0,0,0,0,0,398374.39,145353.92,38.976,-77.019,285374,2023/03/05 15:02:49+00
81445905,288217521,2023/02/12 05:00:00+00,1116,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P269,NO STANDING ANYTIME,600 BLK F ST NW, ,,0,0,Other,,,0,0,0,0,0,0,0,398185.53,136610.53,38.897,-77.021,804562,2023/03/05 15:02:49+00
81445913,288981206,2023/02/08 05:00:00+00,820,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P059,PARK IN A FIRE LANE,3245 THEODORE R HAGANS DRIVE NE, ,,0,0,Other,,,50,50,0,0,0,0,0,403496.98,139396.34,38.922,-76.96,304350,2023/03/05 15:02:49+00
81445915,288991743,2023/02/05 05:00:00+00,1415,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1401 NEW YORK AVE NE, ,,0,0,Other,,,250,0,0,0,0,0,0,401317.67,138630.91,38.916,-76.985,286132,2023/03/05 15:02:49+00
81445925,288995980,2023/02/06 05:00:00+00,1733,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P077,MOTOR RUNNING UNATTENDED,UNIT M ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399351.72,137531.68,38.906,-77.007,813086,2023/03/05 15:02:49+00
81445926,288995991,2023/02/06 05:00:00+00,1854,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P001,PARK ABREAST OF ANOTHER VEHICLE,1200 4TH ST NE, ,,0,0,Other,,,50,50,0,0,0,0,0,399950.5,137616.59,38.906,-77.001,800030,2023/03/05 15:02:49+00
81445927,288996013,2023/02/06 05:00:00+00,1900,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P001,PARK ABREAST OF ANOTHER VEHICLE,MORSE AND UNION ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399905.804,137831.246,38.908,-77.001,914445,2023/03/05 15:02:49+00
81445933,289043101,2023/02/07 05:00:00+00,1800,23,UNITED STATES CAPITOL POLICE,USCP,P014,EMERGENCY NO PARKING,50 CONSTITUTION AVE NW, ,,0,0,Other,,,50,50,0,0,0,0,0,399038.4,136026.2,38.892,-77.011,814379,2023/03/05 15:02:49+00
81445935,289043123,2023/02/07 05:00:00+00,1800,23,UNITED STATES CAPITOL POLICE,USCP,P014,EMERGENCY NO PARKING,50 CONSTITUTION AVE NW, ,,0,0,Other,,,50,0,0,0,0,0,0,399038.4,136026.2,38.892,-77.011,814379,2023/03/05 15:02:49+00
81445936,289043134,2023/02/07 05:00:00+00,1800,23,UNITED STATES CAPITOL POLICE,USCP,P014,EMERGENCY NO PARKING,50 CONSTITUTION AVE NW, ,,0,0,Other,,,50,0,0,0,0,0,0,399038.4,136026.2,38.892,-77.011,814379,2023/03/05 15:02:49+00
81445937,289049843,2023/02/20 05:00:00+00,820,23,UNITED STATES CAPITOL POLICE,USCP,P055,NO PARKING ANYTIME,400 N CAPITOL ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,399167.35,136394.39,38.895,-77.01,242916,2023/03/05 15:02:49+00
81445938,289051490,2023/02/17 05:00:00+00,1604,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT CONSTITUTION AVE NW, ,,0,0,Other,,,25,0,0,0,0,0,0,399171.79,136026.15,38.892,-77.01,813152,2023/03/05 15:02:49+00
81445939,289054356,2023/02/01 05:00:00+00,914,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT FIRST ST NE, ,,0,0,Other,,,25,0,0,0,0,0,0,399486.41,135838.57,38.89,-77.006,805108,2023/03/05 15:02:49+00
81445940,289054360,2023/02/01 05:00:00+00,1138,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT LOUISIANA AVE NE, ,,0,0,Other,,,25,25,0,0,0,0,0,399284.2,136426.28,38.896,-77.008,807571,2023/03/05 15:02:49+00
81445941,289054371,2023/02/01 05:00:00+00,0,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT LOUISIANA AVE NE, ,,0,0,Other,,,25,25,0,0,0,0,0,399284.2,136426.28,38.896,-77.008,807571,2023/03/05 15:02:49+00
81445943,289054393,2023/02/01 05:00:00+00,1200,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,400 DELAWARE AVE NE, ,,0,0,Other,,,25,0,0,0,0,0,0,399395.1,136389.52,38.895,-77.007,813021,2023/03/05 15:02:49+00
81445944,289054404,2023/02/01 05:00:00+00,1214,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NE, ,,0,0,Other,,,25,25,0,0,0,0,0,399295.62,136326.74,38.895,-77.008,808323,2023/03/05 15:02:49+00
81445945,289054452,2023/02/06 05:00:00+00,1948,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT LOUISIANA AVE NE, ,,0,0,Other,,,25,0,0,0,0,0,0,399284.2,136426.28,38.896,-77.008,807571,2023/03/05 15:02:49+00
81445980,289057296,2023/02/02 05:00:00+00,818,23,UNITED STATES CAPITOL POLICE,USCP,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,25 D ST SW, ,,0,0,Other,,,100,0,0,0,0,0,0,399128.569,135266.004,38.885,-77.01,-20026,2023/03/05 15:02:50+00
81445981,289057300,2023/02/02 05:00:00+00,1012,23,UNITED STATES CAPITOL POLICE,USCP,P170,FAILURE TO DISPLAY CURRENT TAGS,200 NEW JERSEY AVE SE, ,,0,0,Other,,,100,0,0,0,0,0,0,399328.69,135509.182,38.887,-77.008,-14938,2023/03/05 15:02:50+00
81445982,289057322,2023/02/03 05:00:00+00,932,23,UNITED STATES CAPITOL POLICE,USCP,P170,FAILURE TO DISPLAY CURRENT TAGS,85 C ST LOT 1 SE, ,,0,0,Other,,,100,0,0,0,0,0,0,399414.516,135355.274,38.886,-77.007,813992,2023/03/05 15:02:50+00
81445983,289057333,2023/02/03 05:00:00+00,1357,23,UNITED STATES CAPITOL POLICE,USCP,P077,MOTOR RUNNING UNATTENDED,300 3RD ST SW, ,,0,0,Other,,,50,50,0,0,0,0,0,398703.818,135337.108,38.886,-77.015,-21207,2023/03/05 15:02:50+00
81445984,289057355,2023/02/07 05:00:00+00,1148,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,25,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81445985,289057366,2023/02/07 05:00:00+00,1151,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,25,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81445986,289057370,2023/02/07 05:00:00+00,1203,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,0,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81445987,289057381,2023/02/08 05:00:00+00,815,23,UNITED STATES CAPITOL POLICE,USCP,P057,NO PARKING SPECIFIC HOURS,200 2ND ST SE, ,,0,0,Other,,,20,20,0,0,0,0,0,399694.928,135442.91,38.887,-77.004,807921,2023/03/05 15:02:50+00
81445988,289057392,2023/02/08 05:00:00+00,1150,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,25 D ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,399128.569,135266.004,38.885,-77.01,-20026,2023/03/05 15:02:50+00
81445989,289057403,2023/02/08 05:00:00+00,1152,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,25 D ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,399128.569,135266.004,38.885,-77.01,-20026,2023/03/05 15:02:50+00
81445990,289057506,2023/02/02 05:00:00+00,933,23,UNITED STATES CAPITOL POLICE,USCP,P170,FAILURE TO DISPLAY CURRENT TAGS,100 INDEPENDENCE AVE SE, ,,0,0,Other,,,100,100,0,0,0,0,0,399591.516,135530.468,38.888,-77.005,800338,2023/03/05 15:02:50+00
81445991,289057532,2023/02/02 05:00:00+00,1321,23,UNITED STATES CAPITOL POLICE,USCP,P001,PARK ABREAST OF ANOTHER VEHICLE,50 INDEPENDENCE AVE SE, ,,0,0,Other,,,50,0,0,0,0,0,0,399390.39,135529.6,38.888,-77.007,801602,2023/03/05 15:02:50+00
81445992,289057565,2023/02/08 05:00:00+00,1035,23,UNITED STATES CAPITOL POLICE,USCP,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,50 FIRST ST SE, ,,0,134,Dismissed,DISM MAKE MISMATCH,2023/02/27 05:00:00+00,250,0,0,0,0,0,0,399485.81,135652.22,38.889,-77.006,800398,2023/03/05 15:02:50+00
81445993,289057613,2023/02/16 05:00:00+00,720,23,UNITED STATES CAPITOL POLICE,USCP,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,200 2ND ST SE, ,,0,0,Other,,,100,0,0,0,0,0,0,399694.928,135442.91,38.887,-77.004,807921,2023/03/05 15:02:50+00
81445994,289057624,2023/02/16 05:00:00+00,720,23,UNITED STATES CAPITOL POLICE,USCP,P025,PARK LESS THAN 40 FEET FROM AN INTERSECTION,200 2ND ST SE, ,,0,0,Other,,,20,0,0,0,0,0,0,399694.928,135442.91,38.887,-77.004,807921,2023/03/05 15:02:50+00
81445995,289057716,2023/02/15 05:00:00+00,1323,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,0,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81445996,289057720,2023/02/15 05:00:00+00,1355,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,25 D ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,399128.569,135266.004,38.885,-77.01,-20026,2023/03/05 15:02:50+00
81445997,289057742,2023/02/16 05:00:00+00,743,23,UNITED STATES CAPITOL POLICE,USCP,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,200 C ST SW, ,,0,0,Other,,,100,0,0,0,0,0,0,398750.86,135289.97,38.885,-77.014,277784,2023/03/05 15:02:50+00
81445998,289057753,2023/02/16 05:00:00+00,1110,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,200 WASHINGTON AVE SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398811.117,135499.9,38.887,-77.014,805923,2023/03/05 15:02:50+00
81445999,289057764,2023/02/16 05:00:00+00,1113,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,200 WASHINGTON AVE SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398811.117,135499.9,38.887,-77.014,805923,2023/03/05 15:02:50+00
81446000,289057775,2023/02/16 05:00:00+00,1116,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,200 WASHINGTON AVE SW, ,,0,0,Other,,,25,25,0,0,0,0,0,398811.117,135499.9,38.887,-77.014,805923,2023/03/05 15:02:50+00
81446001,289057786,2023/02/16 05:00:00+00,1125,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 3RD ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398703.818,135337.108,38.886,-77.015,-21207,2023/03/05 15:02:50+00
81446002,289057790,2023/02/16 05:00:00+00,1127,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 3RD ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398703.818,135337.108,38.886,-77.015,-21207,2023/03/05 15:02:50+00
81446003,289057801,2023/02/16 05:00:00+00,1129,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 3RD ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398703.818,135337.108,38.886,-77.015,-21207,2023/03/05 15:02:50+00
81446004,289057823,2023/02/16 05:00:00+00,1134,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,400 3RD ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398704.061,135237.017,38.885,-77.015,-25419,2023/03/05 15:02:50+00
81446005,289057834,2023/02/16 05:00:00+00,1136,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,400 3RD ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398704.061,135237.017,38.885,-77.015,-25419,2023/03/05 15:02:50+00
81446006,289057845,2023/02/16 05:00:00+00,1138,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,400 3RD ST SW, ,,0,0,Other,,,25,25,0,0,0,0,0,398704.061,135237.017,38.885,-77.015,-25419,2023/03/05 15:02:50+00
81446007,289057856,2023/02/16 05:00:00+00,1139,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,400 3RD ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398704.061,135237.017,38.885,-77.015,-25419,2023/03/05 15:02:50+00
81446008,289057860,2023/02/16 05:00:00+00,1142,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,400 3RD ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398704.061,135237.017,38.885,-77.015,-25419,2023/03/05 15:02:50+00
81446009,289057871,2023/02/16 05:00:00+00,1151,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 2ND ST SW, ,,0,0,Other,,,25,0,0,0,0,0,0,398832.429,135333.527,38.886,-77.013,-21205,2023/03/05 15:02:50+00
81446010,289057882,2023/02/17 05:00:00+00,958,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,0,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81446011,289057893,2023/02/17 05:00:00+00,1002,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,0,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81446012,289057904,2023/02/17 05:00:00+00,1005,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,0,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81446013,289057915,2023/02/17 05:00:00+00,1007,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,0,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81446014,289057926,2023/02/17 05:00:00+00,1009,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,25,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81446015,289057930,2023/02/17 05:00:00+00,1012,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,0,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
81446016,289057941,2023/02/17 05:00:00+00,1021,23,UNITED STATES CAPITOL POLICE,USCP,P170,FAILURE TO DISPLAY CURRENT TAGS,400 SOUTH CAPITOL ST SW, ,,0,0,Other,,,100,0,0,0,0,0,0,399213.731,135180.405,38.884,-77.009,814287,2023/03/05 15:02:50+00
81446017,289057952,2023/02/17 05:00:00+00,1036,23,UNITED STATES CAPITOL POLICE,USCP,P170,FAILURE TO DISPLAY CURRENT TAGS,400 SOUTH CAPITOL ST SW, ,,0,0,Other,,,100,0,0,0,0,0,0,399213.731,135180.405,38.884,-77.009,814287,2023/03/05 15:02:50+00
81446018,289057963,2023/02/21 05:00:00+00,1106,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,300 FIRST ST SE, ,,0,0,Other,,,25,0,0,0,0,0,0,399517,135327.9,38.886,-77.006,42689,2023/03/05 15:02:50+00
